domain	intent	utterance	bio
Websearch	SearchImagesWithTextOnEngineWithWidthAndWithHeightAndWithCondition	znajdź zdjęcia pasujące do abstrakcja i węższy niż 800 na 600	o o o o b-img_query o o o o o o
Websearch	SearchImagesWithTextOnEngineWithWidthAndWithHeightAndWithCondition	znajdź zdjęcia pasujące do husky i mniejszy niż 800	o o o o b-img_query o o o o
Websearch	SearchImagesWithTextOnEngineWithWidthAndWithHeightAndWithCondition	znajdź zdjęcia pasujące do barcelona i mniejszy niż 800 na 600	o o o o b-img_query o o o o o o
Websearch	SearchImagesWithTextOnEngineWithWidthAndWithHeightAndWithCondition	znajdź zdjęcia o ciasto na pierogi i szerszy niż 800	o o o b-img_query i-img_query i-img_query o o o o
Websearch	SearchImagesWithTextOnEngineWithWidthAndWithHeightAndWithCondition	znajdź zdjęcia o licheń i szerszy niż 800 na 600	o o o b-img_query o o o o o o
Websearch	SearchImagesWithTextOnEngineWithWidthAndWithHeightAndWithCondition	znajdź zdjęcia o fryzury damskie 2020 i większy niż 800	o o o b-img_query i-img_query i-img_query o o o o
Websearch	SearchImagesWithTextOnEngineWithWidthAndWithHeightAndWithCondition	znajdź zdjęcia o instagram i większy niż 800 na 600	o o o b-img_query o o o o o o
Websearch	SearchImagesWithTextOnEngineWithWidthAndWithHeightAndWithCondition	znajdź zdjęcia o wrocław i węższy niż 800	o o o b-img_query o o o o
Websearch	SearchImagesWithTextOnEngineWithWidthAndWithHeightAndWithCondition	znajdź zdjęcia o aparat fotograficzny i węższy niż 800 na 600	o o o b-img_query i-img_query o o o o o o
Websearch	SearchImagesWithTextOnEngineWithWidthAndWithHeightAndWithCondition	znajdź zdjęcia o zegar ścienny i mniejszy niż 800	o o o b-img_query i-img_query o o o o
Websearch	SearchImagesWithTextOnEngineWithWidthAndWithHeightAndWithCondition	znajdź zdjęcia o jon snow i mniejszy niż 800 na 600	o o o b-img_query i-img_query o o o o o o
Websearch	SearchImagesWithTextOnEngineWithWidthAndWithHeightAndWithCondition	chcę zobaczyć obrazy fryzury ślubne 2020 i szerszy niż 800	o o o b-img_query i-img_query i-img_query o o o o
Websearch	SearchImagesWithTextOnEngineWithWidthAndWithHeightAndWithCondition	chcę zobaczyć obrazy maseczki ochronne i szerszy niż 800 na 600	o o o b-img_query i-img_query o o o o o o
Websearch	SearchImagesWithTextOnEngineWithWidthAndWithHeightAndWithCondition	chcę zobaczyć obrazy chihuahua długowłosa i większy niż 800	o o o b-img_query i-img_query o o o o
Websearch	SearchImagesWithTextOnEngineWithWidthAndWithHeightAndWithCondition	chcę zobaczyć obrazy bmw z4 i większy niż 800 na 600	o o o b-img_query i-img_query o o o o o o
Websearch	SearchImagesWithTextOnEngineWithWidthAndWithHeightAndWithCondition	chcę zobaczyć obrazy leonardo da vinci obrazy i węższy niż 800	o o o b-img_query i-img_query i-img_query i-img_query o o o o
Websearch	SearchImagesWithTextOnEngineWithWidthAndWithHeightAndWithCondition	chcę zobaczyć obrazy dywan i węższy niż 800 na 600	o o o b-img_query o o o o o o
Websearch	SearchImagesWithTextOnEngineWithWidthAndWithHeightAndWithCondition	chcę zobaczyć obrazy salvador dali i mniejszy niż 800	o o o b-img_query i-img_query o o o o
Websearch	SearchImagesWithTextOnEngineWithWidthAndWithHeightAndWithCondition	chcę zobaczyć obrazy klawiatura i mniejszy niż 800 na 600	o o o b-img_query o o o o o o
Websearch	SearchImagesWithTextOnEngineWithWidthAndWithHeightAndWithCondition	chcę zobaczyć obrazy które pasują do drzwi i szerszy niż 800	o o o o o o b-img_query o o o o
Websearch	SearchImagesWithTextOnEngineWithWidthAndWithHeightAndWithCondition	chcę zobaczyć obrazy które pasują do ikea i szerszy niż 800 na 600	o o o o o o b-img_query o o o o o o
Websearch	SearchImagesWithTextOnEngineWithWidthAndWithHeightAndWithCondition	chcę zobaczyć obrazy które pasują do tiktok i większy niż 800	o o o o o o b-img_query o o o o
Websearch	SearchImagesWithTextOnEngineWithWidthAndWithHeightAndWithCondition	chcę zobaczyć obrazy które pasują do panele winylowe i większy niż 800 na 600	o o o o o o b-img_query i-img_query o o o o o o
Websearch	SearchImagesWithTextOnEngineWithWidthAndWithHeightAndWithCondition	chcę zobaczyć obrazy które pasują do stock i węższy niż 800	o o o o o o b-img_query o o o o
Websearch	SearchImagesWithTextOnEngineWithWidthAndWithHeightAndWithCondition	chcę zobaczyć obrazy które pasują do adidas i węższy niż 800 na 600	o o o o o o b-img_query o o o o o o
Websearch	SearchImagesWithTextOnEngineWithWidthAndWithHeightAndWithCondition	chcę zobaczyć obrazy które pasują do pizza i mniejszy niż 800	o o o o o o b-img_query o o o o
Websearch	SearchImagesWithTextOnEngineWithWidthAndWithHeightAndWithCondition	chcę zobaczyć obrazy które pasują do konopia siewna i mniejszy niż 800 na 600	o o o o o o b-img_query i-img_query o o o o o o
Websearch	SearchImagesWithTextOnEngineWithWidthAndWithHeightAndWithCondition	chcę zobaczyć obrazy pasujące do plaża i szerszy niż 800	o o o o o b-img_query o o o o
Websearch	SearchImagesWithTextOnEngineWithWidthAndWithHeightAndWithCondition	chcę zobaczyć obrazy pasujące do makijaz i szerszy niż 800 na 600	o o o o o b-img_query o o o o o o
Websearch	SearchImagesWithTextOnEngineWithWidthAndWithHeightAndWithCondition	chcę zobaczyć obrazy pasujące do rolety rzymskie i większy niż 800	o o o o o b-img_query i-img_query o o o o
Websearch	SearchImagesWithTextOnEngineWithWidthAndWithHeightAndWithCondition	chcę zobaczyć obrazy pasujące do dali i większy niż 800 na 600	o o o o o b-img_query o o o o o o
Websearch	SearchImagesWithTextOnEngineWithWidthAndWithHeightAndWithCondition	chcę zobaczyć obrazy pasujące do wesołych świąt wielkanocnych i węższy niż 800	o o o o o b-img_query i-img_query i-img_query o o o o
Websearch	SearchImagesWithTextOnEngineWithWidthAndWithHeightAndWithCondition	chcę zobaczyć obrazy pasujące do iphone x i węższy niż 800 na 600	o o o o o b-img_query i-img_query o o o o o o
Websearch	SearchImagesWithTextOnEngineWithWidthAndWithHeightAndWithCondition	chcę zobaczyć obrazy pasujące do tumblr i mniejszy niż 800	o o o o o b-img_query o o o o
Websearch	SearchImagesWithTextOnEngineWithWidthAndWithHeightAndWithCondition	chcę zobaczyć obrazy pasujące do lampa do sypialni i mniejszy niż 800 na 600	o o o o o b-img_query i-img_query i-img_query o o o o o o
Websearch	SearchImagesWithTextOnEngineWithWidthAndWithHeightAndWithCondition	chcę zobaczyć obrazy o zachód słońca i szerszy niż 800	o o o o b-img_query i-img_query o o o o
Websearch	SearchImagesWithTextOnEngineWithWidthAndWithHeightAndWithCondition	chcę zobaczyć obrazy o wakacje i szerszy niż 800 na 600	o o o o b-img_query o o o o o o
Websearch	SearchImagesWithTextOnEngineWithWidthAndWithHeightAndWithCondition	chcę zobaczyć obrazy o gitara i większy niż 800	o o o o b-img_query o o o o
Websearch	SearchImagesWithTextOnEngineWithWidthAndWithHeightAndWithCondition	chcę zobaczyć obrazy o życzenia noworoczne 2020 obrazki i większy niż 800 na 600	o o o o b-img_query i-img_query i-img_query i-img_query o o o o o o
Websearch	SearchImagesWithTextOnEngineWithWidthAndWithHeightAndWithCondition	chcę zobaczyć obrazy o leon i węższy niż 800	o o o o b-img_query o o o o
Websearch	SearchImagesWithTextOnEngineWithWidthAndWithHeightAndWithCondition	chcę zobaczyć obrazy o memy o szkole i węższy niż 800 na 600	o o o o b-img_query i-img_query i-img_query o o o o o o
Websearch	SearchImagesWithTextOnEngineWithWidthAndWithHeightAndWithCondition	chcę zobaczyć obrazy o kolorowe warkocze i mniejszy niż 800	o o o o b-img_query i-img_query o o o o
Websearch	SearchImagesWithTextOnEngineWithWidthAndWithHeightAndWithCondition	chcę zobaczyć obrazy o mango owoc i mniejszy niż 800 na 600	o o o o b-img_query i-img_query o o o o o o
Websearch	SearchImagesWithTextOnEngineWithWidthAndWithHeightAndWithCondition	chcę zobaczyć obrazki audi a4 i szerszy niż 800	o o o b-img_query i-img_query o o o o
Websearch	SearchImagesWithTextOnEngineWithWidthAndWithHeightAndWithCondition	chcę zobaczyć obrazki plecak damski i szerszy niż 800 na 600	o o o b-img_query i-img_query o o o o o o
Websearch	SearchImagesWithTextOnEngineWithWidthAndWithHeightAndWithCondition	chcę zobaczyć obrazki kuchnie i większy niż 800	o o o b-img_query o o o o
Websearch	SearchImagesWithTextOnEngineWithWidthAndWithHeightAndWithCondition	chcę zobaczyć obrazki kolorowanki do wydruku i większy niż 800 na 600	o o o b-img_query i-img_query i-img_query o o o o o o
Websearch	SearchImagesWithTextOnEngineWithWidthAndWithHeightAndWithCondition	chcę zobaczyć obrazki święta i węższy niż 800	o o o b-img_query o o o o
Websearch	SearchImagesWithTextOnEngineWithWidthAndWithHeightAndWithCondition	chcę zobaczyć obrazki action i węższy niż 800 na 600	o o o b-img_query o o o o o o
Websearch	SearchImagesWithTextOnEngineWithWidthAndWithHeightAndWithCondition	chcę zobaczyć obrazki jak narysować konia i mniejszy niż 800	o o o b-img_query i-img_query i-img_query o o o o
Websearch	SearchImagesWithTextOnEngineWithWidthAndWithHeightAndWithCondition	chcę zobaczyć obrazki hemoroidy i mniejszy niż 800 na 600	o o o b-img_query o o o o o o
Websearch	SearchImagesWithTextOnEngineWithWidthAndWithHeightAndWithCondition	chcę zobaczyć obrazki które pasują do fb i szerszy niż 800	o o o o o o b-img_query o o o o
Websearch	SearchImagesWithTextOnEngineWithWidthAndWithHeightAndWithCondition	chcę zobaczyć obrazki które pasują do deska serów i szerszy niż 800 na 600	o o o o o o b-img_query i-img_query o o o o o o
Websearch	SearchImagesWithTextOnEngineWithWidthAndWithHeightAndWithCondition	chcę zobaczyć obrazki które pasują do iphone 11 cena i większy niż 800	o o o o o o b-img_query i-img_query i-img_query o o o o
Websearch	SearchImagesWithTextOnEngineWithWidthAndWithHeightAndWithCondition	chcę zobaczyć obrazki które pasują do karnisz sufitowy i większy niż 800 na 600	o o o o o o b-img_query i-img_query o o o o o o
Websearch	SearchImagesWithTextOnEngineWithWidthAndWithHeightAndWithCondition	chcę zobaczyć obrazki które pasują do praca i węższy niż 800	o o o o o o b-img_query o o o o
Websearch	SearchImagesWithTextOnEngineWithWidthAndWithHeightAndWithCondition	chcę zobaczyć obrazki które pasują do zakopane i węższy niż 800 na 600	o o o o o o b-img_query o o o o o o
Websearch	SearchImagesWithTextOnEngineWithWidthAndWithHeightAndWithCondition	chcę zobaczyć obrazki które pasują do samsung logo i mniejszy niż 800	o o o o o o b-img_query i-img_query o o o o
Websearch	SearchImagesWithTextOnEngineWithWidthAndWithHeightAndWithCondition	chcę zobaczyć obrazki które pasują do samolot i mniejszy niż 800 na 600	o o o o o o b-img_query o o o o o o
Websearch	SearchImagesWithTextOnEngineWithWidthAndWithHeightAndWithCondition	chcę zobaczyć obrazki pasujące do sałatka i szerszy niż 800	o o o o o b-img_query o o o o
Websearch	SearchImagesWithTextOnEngineWithWidthAndWithHeightAndWithCondition	chcę zobaczyć obrazki pasujące do juka i szerszy niż 800 na 600	o o o o o b-img_query o o o o o o
Websearch	SearchImagesWithTextOnEngineWithWidthAndWithHeightAndWithCondition	chcę zobaczyć obrazki pasujące do martwa natura i większy niż 800	o o o o o b-img_query i-img_query o o o o
Websearch	SearchImagesWithTextOnEngineWithWidthAndWithHeightAndWithCondition	chcę zobaczyć obrazki pasujące do urząd pracy i większy niż 800 na 600	o o o o o b-img_query i-img_query o o o o o o
Websearch	SearchImagesWithTextOnEngineWithWidthAndWithHeightAndWithCondition	chcę zobaczyć obrazki pasujące do gastroskopia i węższy niż 800	o o o o o b-img_query o o o o
Websearch	SearchImagesWithTextOnEngineWithWidthAndWithHeightAndWithCondition	chcę zobaczyć obrazki pasujące do salma hayek i węższy niż 800 na 600	o o o o o b-img_query i-img_query o o o o o o
Websearch	SearchImagesWithTextOnEngineWithWidthAndWithHeightAndWithCondition	chcę zobaczyć obrazki pasujące do labrador i mniejszy niż 800	o o o o o b-img_query o o o o
Websearch	SearchImagesWithTextOnEngineWithWidthAndWithHeightAndWithCondition	chcę zobaczyć obrazki pasujące do chomik i mniejszy niż 800 na 600	o o o o o b-img_query o o o o o o
Websearch	SearchImagesWithTextOnEngineWithWidthAndWithHeightAndWithCondition	chcę zobaczyć obrazki o sosna i szerszy niż 800	o o o o b-img_query o o o o
Websearch	SearchImagesWithTextOnEngineWithWidthAndWithHeightAndWithCondition	chcę zobaczyć obrazki o samsung avila i szerszy niż 800 na 600	o o o o b-img_query i-img_query o o o o o o
Websearch	SearchImagesWithTextOnEngineWithWidthAndWithHeightAndWithCondition	chcę zobaczyć obrazki o sztokholm i większy niż 800	o o o o b-img_query o o o o
Websearch	SearchImagesWithTextOnEngineWithWidthAndWithHeightAndWithCondition	chcę zobaczyć obrazki o kidawa błońska i większy niż 800 na 600	o o o o b-img_query i-img_query o o o o o o
Websearch	SearchImagesWithTextOnEngineWithWidthAndWithHeightAndWithCondition	chcę zobaczyć obrazki o tulipan i węższy niż 800	o o o o b-img_query o o o o
Websearch	SearchImagesWithTextOnEngineWithWidthAndWithHeightAndWithCondition	chcę zobaczyć obrazki o the rachel i węższy niż 800 na 600	o o o o b-img_query i-img_query o o o o o o
Websearch	SearchImagesWithTextOnEngineWithWidthAndWithHeightAndWithCondition	chcę zobaczyć obrazki o harry potter książki i mniejszy niż 800	o o o o b-img_query i-img_query i-img_query o o o o
Websearch	SearchImagesWithTextOnEngineWithWidthAndWithHeightAndWithCondition	chcę zobaczyć obrazki o wallpaper hd i mniejszy niż 800 na 600	o o o o b-img_query i-img_query o o o o o o
Websearch	SearchImagesWithTextOnEngineWithWidthAndWithHeightAndWithCondition	chcę zobaczyć zdjęcia nauczyciel i szerszy niż 800	o o o b-img_query o o o o
Websearch	SearchImagesWithTextOnEngineWithWidthAndWithHeightAndWithCondition	chcę zobaczyć zdjęcia karpacz i szerszy niż 800 na 600	o o o b-img_query o o o o o o
Websearch	SearchImagesWithTextOnEngineWithWidthAndWithHeightAndWithCondition	chcę zobaczyć zdjęcia rodzina i większy niż 800	o o o b-img_query o o o o
Websearch	SearchImagesWithTextOnEngineWithWidthAndWithHeightAndWithCondition	chcę zobaczyć zdjęcia żyto i większy niż 800 na 600	o o o b-img_query o o o o o o
Websearch	SearchImagesWithTextOnEngineWithWidthAndWithHeightAndWithCondition	chcę zobaczyć zdjęcia malta i węższy niż 800	o o o b-img_query o o o o
Websearch	SearchImagesWithTextOnEngineWithWidthAndWithHeightAndWithCondition	chcę zobaczyć zdjęcia fryzury półdługie 2019 i węższy niż 800 na 600	o o o b-img_query i-img_query i-img_query o o o o o o
Websearch	SearchImagesWithTextOnEngineWithWidthAndWithHeightAndWithCondition	chcę zobaczyć zdjęcia fryzury 2019 i mniejszy niż 800	o o o b-img_query i-img_query o o o o
Websearch	SearchImagesWithTextOnEngineWithWidthAndWithHeightAndWithCondition	chcę zobaczyć zdjęcia mazda i mniejszy niż 800 na 600	o o o b-img_query o o o o o o
Websearch	SearchImagesWithTextOnEngineWithWidthAndWithHeightAndWithCondition	chcę zobaczyć zdjęcia które pasują do fotografia i szerszy niż 800	o o o o o o b-img_query o o o o
Websearch	SearchImagesWithTextOnEngineWithWidthAndWithHeightAndWithCondition	chcę zobaczyć zdjęcia które pasują do fryzury 2020 i szerszy niż 800 na 600	o o o o o o b-img_query i-img_query o o o o o o
Websearch	SearchImagesWithTextOnEngineWithWidthAndWithHeightAndWithCondition	chcę zobaczyć zdjęcia które pasują do kuchnia i większy niż 800	o o o o o o b-img_query o o o o
Websearch	SearchImagesWithTextOnEngineWithWidthAndWithHeightAndWithCondition	chcę zobaczyć zdjęcia które pasują do perspektywa powietrzna i większy niż 800 na 600	o o o o o o b-img_query i-img_query o o o o o o
Websearch	SearchImagesWithTextOnEngineWithWidthAndWithHeightAndWithCondition	chcę zobaczyć zdjęcia które pasują do wódka i węższy niż 800	o o o o o o b-img_query o o o o
Websearch	SearchImagesWithTextOnEngineWithWidthAndWithHeightAndWithCondition	chcę zobaczyć zdjęcia które pasują do picasso obrazy i węższy niż 800 na 600	o o o o o o b-img_query i-img_query o o o o o o
Websearch	SearchImagesWithTextOnEngineWithWidthAndWithHeightAndWithCondition	chcę zobaczyć zdjęcia które pasują do barbie i mniejszy niż 800	o o o o o o b-img_query o o o o
Websearch	SearchImagesWithTextOnEngineWithWidthAndWithHeightAndWithCondition	chcę zobaczyć zdjęcia które pasują do brawl stars 8 bit i mniejszy niż 800 na 600	o o o o o o b-img_query i-img_query i-img_query i-img_query o o o o o o
Websearch	SearchImagesWithTextOnEngineWithWidthAndWithHeightAndWithCondition	chcę zobaczyć zdjęcia pasujące do gin lubuski i szerszy niż 800	o o o o o b-img_query i-img_query o o o o
Websearch	SearchImagesWithTextOnEngineWithWidthAndWithHeightAndWithCondition	chcę zobaczyć zdjęcia pasujące do aparat i szerszy niż 800 na 600	o o o o o b-img_query o o o o o o
